val_idx,subset,pred_stage5,pred_stage6
3264,Eng_Ken,"A negative result means there are no viruses in your blood. If you have however been exposed, you sh","Signs and symptoms may varry from person to person. Even without notable signs and symptoms, it is s"
3270,Eng_Ken,"When it comes to choosing a type of condom, the best option depends on individual preferences, needs","If your partner doesn’t have HIV, or has HIV but is on regular treatment and their viral load is und"
3279,Eng_Ken,HIV/AIDS (Human Immunodeficiency Virus/Acquired Immunodeficiency Syndrome) is caused by the HIV viru,"HIV (Human Immunodeficiency Virus) is believed to have originated from non-human primates, specifica"
3292,Eng_Ken,"No, HIV (Human Immunodeficiency Virus) cannot be transmitted through sharing utensils or by casual c",No. HIV cannot be transmitted through sharing a positive person's clothes because the virus dies aft
3301,Eng_Ken,"Women aged 15 years and above that are newly infected with HIV in Kenya range from 13,000 to 31,000.","Adults aged 15 years and above that are newly infected with HIV are between 19,000 - 45,000."
3303,Eng_Ken,No. Mosquitos and other insects cannot transmit HIV because their bodies are not conducive for the v,Only humans can transmit HIV to other humans. Mosquitoes cannot transmit HIV.
3309,Eng_Ken,"Fear or anxiety about getting tested for HIV is a common concern, but it's essential to address thes","It is absolutely natural to be scared of getting tested. However, knowing whether you are HIV positi"
3337,Eng_Ken,The lifespan of a person living with HIV can vary widely depending on several factors. With advancem,The lifespan of an individual living with HIV/AIDS can vary widely depending on several factors. Wit
3339,Eng_Ken,"When it comes to choosing a type of condom, the best option depends on individual preferences, needs","The best type of condom for you depends on your personal preferences, needs, and any specific consid"
3344,Eng_Ken,Engaging in sexual activity with a person who is HIV-positive without using protection carries a ris,Engaging in sexual activity with a partner who is HIV-positive without contracting the virus is poss
3351,Eng_Ken,Condom social marketing seeks to increase the popularity of condoms using advertising and mass media,"Yes, the use of condoms is highly recommendable during sexual activity, especially for individuals w"
3355,Eng_Ken,HIV stands for Human Immunodeficiency Virus and can lead to acquired immunodeficiency syndrome (AIDS,"HIV (Human Immunodeficiency Virus) HIV is a virus that infects and attacks the immune system, specif"
3365,Eng_Ken,"HIV transmission can occur through activities that involve the exchange of specific bodily fluids, s","Sex toys come into contact with vaginal fluids, anal mucus and semen. This means it is possible for "
3381,Eng_Ken,"Through unprotected sex with an infected person, from mother to child during delivery, through breas","It's important to clarify that the term ""Kunyonga"" does not have a standard meaning in English, and "
3388,Eng_Ken,It helps those of us who test HIV positive to:Find out our HIV status in a safe place with someone w,There is only one way of knowing whether you are HIV positive or not. This is through a special bloo
3398,Eng_Ken,"This depends on the type of test conducted. If it was a RDT, you will receive the test results withi",The time it takes for the results to be ready depends on the type of test conducted. If it is a rapi
3403,Eng_Ken,"Yes. Once your baby is born, they will need to take HIV treatment to help prevent HIV infection. Aft","Yes. After birth, all babies born to mothers with HIV will need to take HIV treatment for 4–6 weeks."
3416,Eng_Ken,Yes! It’s possible to safely have an HIV-negative baby together. ,"Yes, it is possible for individuals living with HIV (Human Immunodeficiency Virus) to give birth to "
3417,Eng_Ken,Your healthcare worker will work with you to develop an ideal time for taking your treatment. If you,The latest guidelines recommend that you initiate Anti-retriviral treatment straight away. This will
3418,Eng_Ken,"No, you cannot acquire HIV (Human Immunodeficiency Virus) by sharing utensils, such as plates, forks",No. HIV cannot be transmitted through sharing a positive person's clothes because the virus dies aft
3435,Eng_Ken,Preventing sexually transmitted infections (STIs) involves adopting safe sexual practices and making,"To avoid sexually transmitted infections (STIs) and promote sexual health, it's important to take pr"
3452,Eng_Ken,"PEP, Post Exposure Prophylaxis is a form of treatment taken after a possible exposure to HIV to prev","PEP, or Post-Exposure Prophylaxis, is a preventive treatment for HIV (Human Immunodeficiency Virus) "
3461,Eng_Ken,"Yes, it is recommended that you test for HIV when you are pregnant, even if you tested for HIV befor","If you test HIV-positive, you can still give birth to HIV-negative babies! You can take HIV treatmen"
3469,Eng_Ken,HIV cannot be transmitted by:Shaking hands or huggingKissingTears or sweatSneezing or coughingUsing ,"HIV is transmitted through the exchange of certain body fluids. These fluids include semen, blood, b"
3474,Eng_Ken,HIV (Human Immunodeficiency Virus) cannot be transmitted from mother to child through pregnancy (for,"The only way to know if you have HIV is to get tested. Attend your antenatal appointments, as this i"
3480,Eng_Ken,HIV (Human Immunodeficiency Virus) can be transmitted through contact with the blood of an HIV-infec,There is no danger in donating blood because the instruments and needles are always sterilised befor
3486,Eng_Ken,"Test for HIV at least once every year if you are having sex. Even if you are using protection, it is",Everyone between the ages of 13 and 64 should get tested at least once for HIV.Some people may need 
3491,Eng_Ken,"For adults aged between 15 - 49, it ranges from 3.7% to 4.4%. Women living with HIV are between 4.8%",I don't have access to real-time data or the ability to provide current statistics beyond my last kn
3498,Eng_Ken,"Yes, many sexually transmitted infections (STIs), apart from HIV, have cures or can be effectively t","Not all sexually transmitted infections (STIs) are curable, but many can be effectively treated with"
3501,Eng_Ken,Properly wearing a condom is a good way to protect yourself against HIV. A condom prevents semen (cu,"Worldwide, the two most common ways that HIV is passed from one person to another are through having"
3513,Eng_Ken,If you suspect that you have been exposed to HIV or have engaged in behaviors that could put you at ,Your baby should get tested as soon as possible to know the next course of action. For istance at bi
3526,Eng_Ken,Coverage of pregnant women who receive ART for PMTCT is about 91%. Pregnant women who receive ART fo,"Adult and Child deaths from AIDS are approximately 16,000 - 35,000. Deaths due to AIDS among adults "
3536,Eng_Ken,The answer to this solely depends on you. You need to choose people who you completely trust and peo,"Whether or not to share your HIV status with your friends is a deeply personal decision, and there i"
3549,Eng_Ken,The HIV test is free and available in most if not all of the public health facilities.,"If you are HIV-positive and seeking psychosocial support in Embu, Kenya, there are several resources"
3560,Eng_Ken,"Yes, it is possible for a couple to have children when one partner is HIV positive (living with HIV)","Yes, it is possible for an HIV-negative individual to have a child with an HIV-positive partner with"
3561,Eng_Ken,Lots of women who test positive for HIV when they are pregnant don’t know they have it. They might h,"Yes, so that you know if you have HIV before having unprotected sex with your partner to conceive. I"
3565,Eng_Ken,"Adults and children newly infected with HIV are between 23,000 - 51,000. Adults aged 15 years and ab","Pregnant women who receive ART for PMTCT in Kenya are about 52,407."
3566,Eng_Ken,Controlling yourself from entering into a romantic relationship can be a personal choice and can dep,"Yes, it is possible to have a safe and healthy relationship with someone who is HIV-positive (living"
3577,Eng_Ken,"According to the World Health Organization (WHO), people with HIV who are undertaking Anti-Retrovira","Yes, you are not cured. An undetectable viral load means the virus is so low in quantity that it can"
3581,Eng_Ken,"No, testing positive for HIV does not mean you have AIDS. AIDS results from the HIV advancing and th",There is only one way of knowing whether you are HIV positive or not. This is through a special bloo
3585,Eng_Ken,"Yes, it is recommended that you test for HIV when you are pregnant, even if you tested for HIV befor","Yes, it is important to let your significant other know your HIV status. Using condoms prevents the "
3599,Eng_Ken,All condoms can prevent HIV if they are used properly. Make sure you put a condom on before any sexu,Condoms are often available free from sexual health clinics or healthcare professionals. They are al
3615,Eng_Ken,The perception that sex is becoming a more prominent aspect of contemporary lifestyles can be attrib,HIV (Human Immunodeficiency Virus) can affect a person's life expectancy if left untreated or poorly
3618,Eng_Ken,"Yes. It is important that you test for HIV when you are pregnant, to find out if you have HIV. If th",Yes. You can take HIV treatment which can lower the amount of HIV in your body to very low levels (u
3619,Eng_Ken,"When a condom bursts or breaks during sexual intercourse, there is a risk of HIV transmission if one","If a condom breaks during sexual intercourse, there is a potential risk of HIV transmission if one o"
3621,Eng_Ken,Supporting a friend or loved one who is HIV-positive is important for their well-being and emotional,"Supporting a HIV-positive friend or relative requires empathy, understanding, and a non-judgmental a"
3629,Eng_Ken,"Women aged 15 years and above living with HIV in Kenya are between 790, 000 and 1M.","Adults aged 15 years and above that are newly infected with HIV are between 19,000 - 45,000."
3633,Eng_Ken,"Yes, it is possible for someone who is HIV-negative to marry and have a long-term relationship with ","Yes, it is important to let your significant other know your HIV status. Using condoms prevents the "
6172,Swa_Ken,Iwapo umegunduliwa kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) au UKIMWI (Acqui,"Kunyonyesha wakati una virusi vya ukimwi ni suala tata ambalo linategemea mambo kadhaa, ikiwa ni pam"
6173,Swa_Ken,Maambukizi ya zinaa (STIs) yenyewe hayaleti moja kwa moja Ukimwi/UKIMWI (Virusi vya Upungufu wa King,"Hapana, maambukizi ya njia ya mkojo (UTI) hayaainishwi kama maambukizo ya zinaa (STI). UTI husababis"
6174,Swa_Ken,Kwa kawaida hupendekezwa kuwa wanawake walio na virusi vya ukimwi wajifungue kwa njia ya kawaida (ku,"Uamuzi wa kutoa mimba ni wa kibinafsi na mgumu sana, na unaathiriwa na mambo mbalimbali, ikiwa ni pa"
6179,Swa_Ken,"Ikiwa matokeo ya kipimo ni hasi, unaweza kupata taarifa kuhusu jinsi ya kukaa hivyo na ikiwa wewe ni",Inasaidia akina mama wajawazito wanaopima Virusi Vya Ukimwi ili kupunguza hatari ya kupitisha Virusi
6182,Swa_Ken,"Ndiyo, inawezekana kwa mtu kupata Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) mara ya kwanza anapo",Virusi vya UKIMWI (Virusi vya Upungufu wa Kinga ya Mwanadamu) huambukizwa kupitia viowevu maalum vya
6183,Swa_Ken,Kumsaidia rafiki au mpendwa ambaye ana virusi vya ukimwi ni muhimu kwa ustawi wao na afya ya kihisia,Nasikitika sana kusikia kuhusu hali ngumu anayokumbana nayo kijana huyu. Ni muhimu kumpa usaidizi na
6186,Swa_Ken,"Ni jambo la kawaida kabisa kuhisi hofu au wasiwasi kuhusu kupima Ukimwi, lakini ni muhimu kushinda h","Hapana, huwezi kupata Ukimwi kwa kumgusa tu mtu ambaye ana Ukimwi. Virusi vya UKIMWI (Virusi vya Upu"
6187,Swa_Ken,"Ni jambo la kawaida kabisa kuhisi hofu au wasiwasi kuhusu kupima Ukimwi, lakini ni muhimu kushinda h",Ikiwa unatafuta habari kuhusu uzuiaji wa virusi vya ukimwi na unataka kuiweka siri kutoka kwa wazazi
6188,Swa_Ken,"Ukimwi/UKIMWI wenyewe unaweza kuwa na athari mbalimbali kwa afya na ustawi wa jumla wa mtu binafsi, ","Kuwa na Virusi Vya Ukimwi kunaweza kuwa chanzo cha mfadhaiko mkubwa, kunaweza kuleta changamoto kati"
6189,Swa_Ken,"Hata kwa kubadilishana mate, kumbusu kwa ujumla haizingatiwi njia muhimu ya maambukizi ya Ukimwi. Ha",Hapana. Mbu na wadudu wengine hawawezi kusambaza virusi vya ukimwi kwa sababu miili yao haifai kwa v
6192,Swa_Ken,Watu wengi wanaoishi na Ukimwi wanaweza kutarajia kuishi kwa muda mrefu kama wenzao ambao hawana Uki,Matarajio ya maisha ya mtu anayeishi na Ukimwi ambaye anatumia tiba ya kurefusha maisha (ART) yameon
6198,Swa_Ken,"Ili kuepuka magonjwa ya zinaa (STIs) na kukuza afya ya ngono, ni muhimu kuchukua hatua za kuzuia na,","Ndiyo, magonjwa mengi ya zinaa (STIs) yanatibika kwa uangalizi na matibabu yanayofaa. Matibabu mahus"
6199,Swa_Ken,Kuzuia maambukizi ya virusi vya ukimwi kutoka kwa mama kwenda kwa mtoto (PMTCT) ni sehemu muhimu ya ,"Ili kuzuia maambukizi ya Ukimwi, ni muhimu kuchukua hatua za kuzuia, kwani virusi vinaweza kuambukiz"
6205,Swa_Ken,Hatari ya kumwambukiza Ukimwi kutoka kwa mama kwenda kwa mtoto ambaye hajazaliwa (maambukizi ya wima,"""Mwanamke anayeishi na virusi vya ukimwi anaweza kumwambukiza mtoto wake virusi wakati wa ujauzito, "
6206,Swa_Ken,"Ikiwa mtu ana Ukimwi na ni mjamzito, inawezekana kupunguza hatari ya kueneza Ukimwi kwa mtoto mchang","Ndiyo, inawezekana kwa mtu asiye na Ukimwi kupata mtoto na mwenzi aliye na Ukimwi bila kupata Ukimwi"
6208,Swa_Ken,"Ndiyo, inawezekana kwa mtu asiye na Ukimwi kupata mtoto na mwenzi aliye na Ukimwi bila kupata Ukimwi",Ikiwa mtu hana Ukimwi (ikimaanisha kuwa amepima hana Ukimwi na hajajishughulisha na shughuli zozote 
6213,Swa_Ken,"Kuzuia mimba kunahusisha kutumia njia mbalimbali za uzazi wa mpango, pia zinazojulikana kama udhibit",Nasikitika sana kusikia kuhusu hali ngumu anayokumbana nayo kijana huyu. Ni muhimu kumpa usaidizi na
6214,Swa_Ken,Kumsaidia rafiki au mpendwa ambaye ana virusi vya ukimwi ni muhimu kwa ustawi wao na afya ya kihisia,"Kumsaidia rafiki au jamaa aliye na Ukimwi kunahitaji huruma, uelewa, na mtazamo usio wa kuhukumu. Ha"
6215,Swa_Ken,"Kuishi na virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwili) kunaweza kudhibitiwa, na watu wa",Matarajio ya maisha ya mtu anayeishi na Ukimwi/UKIMWI yanaweza kutofautiana kulingana na mambo mbali
6218,Swa_Ken,"Unapoishi na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini), kuna hatua kadhaa muhimu unaz",Kuzuia virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) kunahusisha kuchukua hatua madh
6219,Swa_Ken,"Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni virusi ambavyo huathiri kimsingi mfumo wa kinga, na",Kuamua kama rafiki ana virusi vya ukimwi kunapaswa kuegemezwa kwenye mawasiliano ya wazi na ya uamin
6220,Swa_Ken,Kondomu ni njia nzuri sana ya kuzuia maambukizi ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga M,Kuvaa vizuri kondomu ni njia nzuri ya kujilinda dhidi ya Virusi Vya Ukimwi. Kondomu huzuia shahawa (
6222,Swa_Ken,Bado hatujui ikiwa watu wanaoishi na virusi vya ukimwi na walioathiriwa na virusi vya Korona wanawez,Ikiwa unapaswa kuwaambia watu kuhusu hali yako ya virusi vya ukimwi au la ni juu yako kabisa. Baadhi
6223,Swa_Ken,Kila mtu kati ya umri wa miaka 13 na 64 anapaswa kupima Virusi Vya Ukimwi angalau mara moja. Baadhi ,Ni muhimu kuwapa wanafunzi wapya au vijana wanaoanza chuo kikuu au chuo kikuu taarifa kamili na elim
6225,Swa_Ken,"Ili kuzuia maambukizi ya Ukimwi, ni muhimu kuchukua hatua za kuzuia, kwani virusi vinaweza kuambukiz","Ikiwa unaamini kuwa unapambana na uraibu wa ngono na unataka kuushinda, ni muhimu kutambua kwamba ku"
6230,Swa_Ken,"Ikiwa wewe ni mjamzito na una Ukimwi, kuna mbinu zilizowekwa vizuri za kupunguza hatari ya kumwambuk",Kuzuia maambukizi ya Ukimwi kutoka kwa mama kwenda kwa mtoto (PMTCT) ni sehemu muhimu ya juhudi za k
6232,Swa_Ken,"Hapana, watu ambao wana virusi vya ukimwi hawastahiki kuchangia damu. Kizuizi hiki kimewekwa ili kuz",Ndiyo. Watu wenye virusi vya ukimwi pia wanaweza kuwa na maisha ya ngono yenye afya na ya kufurahish
6238,Swa_Ken,Kupima Ukimwi/UKIMWI ni muhimu ili kujua hali yako na kuchukua hatua zinazofaa ili kulinda afya yako,Kuzuia maambukizi ya Ukimwi/UKIMWI kunahusisha mchanganyiko wa mikakati zaidi ya matumizi ya kondomu
6245,Swa_Ken,"Ndiyo, kuna aina kadhaa za vidonge vinavyoweza kutumika kuzuia mimba. Vidonge vinavyojulikana zaidi ",Ufanisi wa tiba asilia au mitishamba inayotumiwa na waganga wa kienyeji kwa ajili ya kuzuia mimba (k
6249,Swa_Ken,Maziwa ya mama yana virusi vya ukimwi hivyo inaweza kupita ndani ya mwili wa mtoto ikiwa mama atanyo,Kuzuia maambukizi ya virusi vya ukimwi kutoka kwa mama kwenda kwa mtoto (PMTCT) ni sehemu muhimu ya 
6250,Swa_Ken,"Kushiriki ngono kabla ya ndoa peke yake, haimaanishi moja kwa moja kwamba utapata virusi vya ukimwi/","Kwa kuwa Virusi Vya Ukimwi hupitishwa kupitia damu, shahawa, ute wa uke au maziwa ya mama, kukumbati"
6252,Swa_Ken,Si kweli kwamba hakuna dawa ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini). Ingawa kwa ,"Mara Virusi Vya Ukimwi inapoingia mwilini, hakuna njia ya kuiondoa kabisa. Kuna dawa za kuzuia Virus"
6257,Swa_Ken,"Ndiyo, inawezekana kwa mtu kupata Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) mara ya kwanza anapo","Mimi si mtaalamu wa matibabu, lakini ninaweza kutoa maelezo ya jumla kuhusu mada hii. Ni muhimu kuta"
6258,Swa_Ken,Kujiepusha na shughuli zinazoweza kusababisha maambukizi ya virusi vya ukimwi ni mojawapo ya njia bo,Kukomesha virusi vya ukimwi/UKIMWI (Virusi vya Upungufu wa Kinga Mwilini/Ugonjwa wa Upungufu wa King
6264,Swa_Ken,Hatua ifaayo ni kuzungumza na mtoa huduma wa afya aliyefunzwa ambaye atakuongoza katika mchakato wa ,"Kuishi na virusi vya ukimwi kunaweza kuwa uzoefu wa changamoto na wa kibinafsi, na uamuzi wa kufichu"
6269,Swa_Ken,"Kabla ya dawa za Virusi Vya Ukimwi kupatikana, Wanasayansi walikuwa wakifikiri kwamba karibu nusu ya","Muda unaochukua kwa virusi, kama vile Ukimwi (Virusi vya Upungufu wa Kinga Mwilini), kuenea ndani ya"
6272,Swa_Ken,Wanawake wenye umri wa miaka 15 na zaidi wanaopokea ART ni kati ya 74% - 94%.,Watoto kati ya miaka 0 hadi 14 wanaopokea ART nchini Kenya ni kati ya 47% - 74%.
6280,Swa_Ken,"Ikiwa kondomu itapasuka wakati wa kujamiiana, kuna uwezekano wa hatari ya kuambukizwa Ukimwi ikiwa m","Maumivu wakati wa kujamiiana, pia inajulikana kama dyspareunia, inaweza kuwa na sababu mbalimbali, n"
6281,Swa_Ken,Uwezekano wa kupata virusi vya ukimwi/UKIMWI kupitia busu la kina ni mdogo sana. Kubadilishana kwa m,"Hapana, kuingiliana tu na mtu aliye na virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) "
6285,Swa_Ken,"Njia bora ya kuzuia virusi vya ukimwi/UKIMWI inategemea hali ya mtu binafsi, vihatarishi na mapendel",Iwapo umegunduliwa kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) au UKIMWI (Acqui
6288,Swa_Ken,"Hapana, huwezi kupata Ukimwi kwa kumgusa tu mtu ambaye ana Ukimwi. Virusi vya UKIMWI (Virusi vya Upu","Maambukizi ya Ukimwi yanaweza kutokea kupitia ngono, ikiwa ni pamoja na kujamiiana na watu wa jinsia"
6293,Swa_Ken,"Matokeo mabaya yanamaanisha kuwa hakuna virusi katika damu yako. Ikiwa hata hivyo umefichuliwa, unap",Matokeo chanya ya kipimo yanamaanisha kuwa kuna virusi vya ukimwi vinavyoweza kugunduliwa katika mko
6296,Swa_Ken,"Hapana, kuwa mwembamba au kuwa na aina fulani ya mwili hakuna uhusiano wa moja kwa moja na hali ya v",Dalili za maambukizi ya Virusi Vya Ukimwi haziwezi kuonekana kwa miezi au hata miaka baada ya mtu ku
6297,Swa_Ken,"Kulingana na Shirika la Afya Duniani (WHO), watu walio na Ukimwi ambao wanafanya Tiba ya Kupambana n","Kujizuia kufanya ngono ni chaguo la kibinafsi ambalo linategemea hali yako binafsi, maadili, na mape"
6304,Swa_Ken,"Ndiyo, Kenya ina aina mbalimbali za simu za usaidizi, kliniki, na mifumo ya rufaa ya Ukimwi na magon",Wanaume wenye umri wa miaka 15 na zaidi ambao wameambukizwa virusi vya ukimwi nchini Kenya ni kati y
6305,Swa_Ken,Kugundulika kuwa na virusi vya ukimwi/UKIMWI kunaweza kuwa jambo lenye changamoto na kubadilisha mai,"Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) huendelea kwa hatua mbalimbali, na isipotibiwa, inawez"
6307,Swa_Ken,Inapendekezwa kupima virusi vya ukimwi:katika miadi yako ya kwanza ya ujauzitokatika trimester ya ta,Wanawake wengi wanaopima virusi vya ukimwi wakiwa wajawazito hawajui kuwa wana virusi vya ukimwi. Hu
6309,Swa_Ken,Hatua zinazochukuliwa kuzuia maambukizi ya Ukimwi kutoka kwa mama kwenda kwa mtoto (PMTCT) kimsingi ,Kuzuia maambukizi ya Ukimwi kutoka kwa mama kwenda kwa mtoto (PMTCT) ni sehemu muhimu ya juhudi za k
6312,Swa_Ken,Kuhusiana na watu ambao wameambukizwa magonjwa ya zinaa (STIs) bila kuwabagua ni muhimu kwa kukuza h,Kumwonya mtu kuhusu hatari ya kufanya ngono na watu walio na Ukimwi au magonjwa mengine ya zinaa (ST
6317,Swa_Ken,"Ndiyo. Inawezekana kabisa kwa watu wenye virusi vya ukimwi kuwa katika mahusiano ya kiutendaji, kufa",Ni muhimu kupima virusi vya ukimwi mwanzoni mwa uhusiano kwa sababu kwa njia hiyo utajua hali yako n
6320,Swa_Ken,Ugomvi wa Ukimwi ni wakati baadhi ya watu wamerudia kujamiiana bila kinga na wapenzi wao walioambuki,"Ndiyo, Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) ni halisi. Ukimwi ni virusi vilivyoandikwa "
6323,Swa_Ken,Unapaswa kusoma maagizo kila wakati kabla ya kufanya kipimo. Fuata maagizo ya mtengenezaji wakati wa,"Hapana, kupima kuwa na virusi vya ukimwi haimaanishi kuwa una UKIMWI. UKIMWI unatokana na virusi vya"
6324,Swa_Ken,Kutiwa damu mishipani kunaweza kuwa njia tata na inayoweza kuokoa uhai kwa mtu aliye na UKIMWI au ha,"Hapana, watu walioambukizwa Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) hawapaswi kuchangia damu. "
6325,Swa_Ken,"Maambukizi ya zinaa (STIs), pia yanajulikana kama magonjwa ya zinaa (STDs), ni magonjwa ambayo kawai","Ndiyo, magonjwa mengi ya zinaa (STIs), mbali na Ukimwi, yana tiba au yanaweza kutibiwa ipasavyo kwa "
6327,Swa_Ken,Ngono ya mkundu bila kinga ina uwezekano mkubwa wa kusambaza virusi vya ukimwi/UKIMWI kuliko aina ny,"UKIMWI (Acquired Immunodeficiency Syndrome) hauambukizwi yenyewe; badala yake, ni hatua ya mwisho ya"
6331,Swa_Ken,PrEP haipatikani kila mahali lakini inasambazwa katika nchi nyingi zaidi. Unapaswa kumuuliza mtoa hu,PEP haipatikani kila mahali. Unapaswa kuangalia mtandaoni au umuulize mtoa huduma wako wapi PEP inap
6333,Swa_Ken,"PEP inasimamia ""Post-Exposure Prophylaxis."" Ni matibabu ya kuzuia ambayo huchukuliwa baada ya kuambu","P2, pia inajulikana kama ""Plan B"" au ""kidonge cha asubuhi,"" ni aina ya uzazi wa mpango wa dharura un"
6337,Swa_Ken,"Jaribio la kuaminika zaidi la sampuli binafsi, OraQuick, limeidhinishwa na Mamlaka ya Chakula na Daw","Ndiyo, kuna vifaa vya kupimia Ukimwi vinavyobebeka vinavyopatikana kwa matumizi ya nyumbani au katik"
6339,Swa_Ken,"Kushiriki tendo la ndoa na wapenzi wengi, bila kujali jinsia, kunaweza kuongeza hatari ya kuambukizw","Vijana wanaoshiriki ngono na watu wazee zaidi wanaweza kukabiliwa na matokeo mbalimbali ya kisheria,"
6341,Swa_Ken,"Matumizi ya vidhibiti mimba, yanapotumiwa kwa usahihi na kama ilivyoagizwa na wataalamu wa afya, kwa","Ikiwa msichana au mwanamke anatumia uzazi wa mpango baada ya kushika mimba, ni muhimu kufafanua ni a"
6342,Swa_Ken,Kujiepusha na shughuli zinazoweza kusababisha maambukizi ya virusi vya ukimwi ni mojawapo ya njia bo,Kuzuia magonjwa ya zinaa (STIs) kunahusisha kufuata mazoea salama ya kujamiiana na kufanya maamuzi s
6347,Swa_Ken,Sina ufikiaji wa data ya wakati halisi au uwezo wa kutoa takwimu za sasa zaidi ya sasisho langu la m,"Vifo vinavyotokana na UKIMWI miongoni mwa watu wazima na watoto ni kati ya 16,000 - 35,000."
6353,Swa_Ken,Mtazamo kwamba ngono inakuwa kipengele maarufu zaidi cha mitindo ya maisha ya kisasa inaweza kuhusis,"Unapoishi na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini), kuna hatua kadhaa muhimu unaz"
6354,Swa_Ken,Muda wa maisha wa mtu ambaye ameambukizwa virusi vya ukimwi unaweza kutofautiana kwa kiasi kikubwa k,Matarajio ya maisha ya mtu anayeishi na Ukimwi/UKIMWI yanaweza kutofautiana kulingana na mambo mbali
6356,Swa_Ken,"Vifo vinavyotokana na UKIMWI kwa wanawake wenye umri wa miaka 15 na kuendelea ni kati ya 14,000 - 31","Watoto wenye umri kati ya 0 - 14 wanaoishi na virusi vya ukimwi ni kati ya 66, 000 na 100, 000."
6357,Swa_Ken,PrEP ni salama. Hakuna madhara makubwa ya kiafya ambayo yameonekana kwa watu ambao hawana Ukimwi na ,Dawa ya Pre-Exposure Prophylaxis (PrEP) ina ufanisi katika kuzuia maambukizi ya virusi vya ukimwi (V
6362,Swa_Ken,Matumizi bora ya kondomu ni muhimu sana katika kuzuia Ukimwi na magonjwa mengine ya zinaa pamoja na ,"Ndiyo, matumizi ya kondomu yanapendekezwa sana wakati wa shughuli za ngono, hasa kwa watu ambao hawa"
6366,Swa_Ken,"Hapana, huwezi kupata Ukimwi kwa kumgusa tu mtu ambaye ana Ukimwi. Virusi vya UKIMWI (Virusi vya Upu",Ukimwi haviwezi kuambukizwa kupitia kugawana sahani au kula chakula pamoja na mtu aliyeambukizwa vir
6368,Swa_Ken,Kugundulika kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni hali mbaya ya kiafya,"Ndiyo, wingi wa virusi vya mtu anayeishi na Ukimwi una jukumu muhimu katika uwezo wao wa kusambaza v"
6370,Swa_Ken,t huwasaidia wale ambao tunapima Virusi Vya Ukimwi kuwa hawana:kuwa na ufahamu wazi wa mambo yetu ya,"Iwapo utapata utambuzi mzuri wa virusi vya ukimwi, ni muhimu kuchukua hatua kadhaa za haraka ili kuh"
6371,Swa_Ken,"Hapana, kuwa na Ukimwi haimaanishi kuwa ndio mwisho wa maisha yako. Ukimwi (Virusi vya Upungufu wa K",virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni virusi vinavyoweza kumuathiri mtu maisha
6373,Swa_Ken,"Hata kwa kubadilishana mate, kumbusu kwa ujumla haizingatiwi njia muhimu ya maambukizi ya Ukimwi. Ha","Kubusu kwa Kina, kwa Mdomo Wazi: Mara chache sana, maambukizi yametokea ikiwa wenzi wote wawili wana"
6375,Swa_Ken,Kiwango cha hofu na wasiwasi kinachohusiana na Ukimwi na  virusi vya korona kinaweza kutofautiana kw,virusi vya ukimwi/UKIMWI umezungukwa na hadithi na imani potofu mbalimbali kwa miaka mingi. Hadithi 
6379,Swa_Ken,"Kuhisi shinikizo kutoka kwa marafiki kushiriki katika shughuli za ngono inaweza kuwa changamoto, lak",Ikiwa mtu hana Ukimwi (ikimaanisha kuwa amepima hana Ukimwi na hajajishughulisha na shughuli zozote 
6382,Swa_Ken,"Ndiyo, inawezekana kwa mtu aliyezaliwa na virusi vya ukimwi/UKIMWI kuolewa na kupata watoto ambao ha",Haiwezekani kujua kama una virusi vya ukimwi bila kupima virusi vya ukimwi. virusi vya ukimwi (Virus
6384,Swa_Ken,virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) inaaminika kuwa asili ya nyani wasio b,virusi vya ukimwi/UKIMWI (Virusi vya Upungufu wa Kinga Mwilini/Acquired Immunodeficiency Syndrome) h
6387,Swa_Ken,"Ndiyo, inawezekana kwa mtu asiye na Ukimwi kupata mtoto na mwenzi aliye na Ukimwi bila kupata Ukimwi","Ndiyo, inawezekana kwa wazazi wawili walio na Ukimwi kuzaa mtoto asiye na Ukimwi, lakini inahitaji u"
